filename,melodic,harmonic,label
blues.5.0,0.9799695534676957,2.3000000000000003,blues
blues.5.1,1.0364990095663518,1.916666666666667,blues
blues.5.2,0.743301834140268,1.8499999999999999,blues
blues.5.3,0.9454743630020834,1.8000000000000003,blues
blues.5.4,0.6684307789535853,1.6833333333333333,blues
blues.5.5,0.6065914618415935,1.2833333333333334,blues
blues.5.6,0.832596135752613,1.8833333333333333,blues
blues.5.7,0.6034703059305808,1.7666666666666666,blues
blues.5.8,0.9260649880679769,1.9000000000000001,blues
blues.5.9,0.6457606816944355,1.8666666666666667,blues
blues.7.0,0.33681848402136316,-0.25000000000000017,blues
blues.7.1,0.4375791326740958,0.9999999999999999,blues
blues.7.2,0.5614244762048963,0.6499999999999998,blues
blues.7.3,0.623746324778668,1.2500000000000002,blues
blues.7.4,0.5272573962322193,0.75,blues
blues.7.5,0.7378934682662444,1.2833333333333334,blues
blues.7.6,0.5579523079761265,0.9666666666666667,blues
blues.7.7,0.6077014090530023,1.6666666666666665,blues
blues.7.8,0.6583177136272115,0.9333333333333333,blues
blues.7.9,0.7118429006672151,1.4833333333333334,blues
blues.9.0,0.6940240705539624,0.8499999999999999,blues
blues.9.1,0.6556058027951633,1.1833333333333333,blues
blues.9.2,0.7475479379963381,0.8500000000000003,blues
blues.9.3,0.6899998106205424,1.1333333333333333,blues
blues.9.4,0.690543698367291,0.7999999999999999,blues
blues.9.5,0.8132235856379628,1.55,blues
blues.9.6,0.7260324165194235,1.2833333333333332,blues
blues.9.7,0.7924896845320448,0.9333333333333333,blues
blues.9.8,0.8171631953279528,0.55,blues
blues.9.9,0.7858864571174301,0.7999999999999999,blues
blues.10.0,0.8776557345142337,1.6333333333333333,blues
blues.10.1,0.6158842558872533,1.9333333333333333,blues
blues.10.2,0.9772937803981834,1.5833333333333335,blues
blues.10.3,0.8995773777883089,1.5666666666666669,blues
blues.10.4,0.8070410852678653,1.6833333333333333,blues
blues.10.5,1.0785115237317584,2.016666666666667,blues
blues.10.6,0.883267077541507,2.45,blues
blues.10.7,0.8033852664096425,1.3499999999999999,blues
blues.10.8,0.9038915834709973,1.1666666666666665,blues
blues.10.9,0.7151299521455698,1.55,blues
blues.11.0,0.6103994800496013,0.8500000000000001,blues
blues.11.1,0.6194428208943412,1.3,blues
blues.11.2,0.9026561476586203,1.0,blues
blues.11.3,0.6926652552819798,1.5166666666666666,blues
blues.11.4,0.7778591699677779,1.1166666666666667,blues
blues.11.5,0.9023100722032302,1.3333333333333335,blues
blues.11.6,0.937576386814295,1.4333333333333331,blues
blues.11.7,0.9015153111417689,2.1833333333333336,blues
blues.11.8,0.789981669880099,1.7666666666666666,blues
blues.11.9,0.7585626679173403,1.0333333333333334,blues
blues.13.0,0.8392432152874096,1.4833333333333334,blues
blues.13.1,0.7226263243055004,1.3166666666666667,blues
blues.13.2,0.5225477834411384,1.7833333333333334,blues
blues.13.3,0.37841991254362195,0.7833333333333332,blues
blues.13.4,0.6289211425232721,1.2833333333333332,blues
blues.13.5,0.45989765050107606,1.1,blues
blues.13.6,0.44593397640968824,1.0666666666666669,blues
blues.13.7,0.31926072030394614,1.0166666666666668,blues
blues.13.8,0.581970701113813,1.0833333333333333,blues
blues.13.9,0.6805686462997901,1.8833333333333333,blues
blues.15.0,0.44636340805989516,1.0833333333333333,blues
blues.15.1,0.8221897057171252,1.4166666666666667,blues
blues.15.2,0.7113866011660711,0.8166666666666667,blues
blues.15.3,0.93971888821863,0.95,blues
blues.15.4,0.7857451186106219,0.28333333333333316,blues
blues.15.5,0.7927713383483609,1.5500000000000003,blues
blues.15.6,0.8148721291242464,0.5999999999999999,blues
blues.15.7,0.9158676798521151,0.6166666666666667,blues
blues.15.8,0.6063826809511128,0.24999999999999994,blues
blues.15.9,0.645515607724943,0.7,blues
blues.16.0,0.8676583934745709,1.2333333333333334,blues
blues.16.1,0.6743136996696792,0.8666666666666667,blues
blues.16.2,0.7058093401008086,0.6,blues
blues.16.3,0.8481595603195013,1.2666666666666666,blues
blues.16.4,0.6628196785863048,0.8500000000000001,blues
blues.16.5,0.6811248724447727,0.7833333333333334,blues
blues.16.6,0.6776768200770513,1.4166666666666665,blues
blues.16.7,0.5853962984561487,0.3333333333333333,blues
blues.16.8,0.6462755783667407,0.39999999999999997,blues
blues.16.9,0.5739432721460968,1.0,blues
blues.17.0,0.5571233993814749,0.7333333333333334,blues
blues.17.1,0.6718591777322227,0.85,blues
blues.17.2,0.7560585762702012,0.5166666666666666,blues
blues.17.3,0.555214599201501,0.45,blues
blues.17.4,0.7260110997373577,0.7,blues
blues.17.5,0.5114905700665282,0.6666666666666665,blues
blues.17.6,0.7616141098328646,1.1333333333333333,blues
blues.17.7,0.6802818795343081,0.7000000000000001,blues
blues.17.8,0.7901492010019299,1.4500000000000002,blues
blues.17.9,0.6077786539168315,0.95,blues
blues.18.0,0.6584022223103048,1.1166666666666665,blues
blues.18.1,0.4537413499647007,0.9833333333333332,blues
blues.18.2,0.5319864162893999,1.3666666666666667,blues
blues.18.3,0.5362132143161312,1.1833333333333333,blues
blues.18.4,0.7177839394562124,1.0833333333333333,blues
blues.18.5,0.6411171599856567,1.6666666666666667,blues
blues.18.6,0.49906066967057444,1.2166666666666668,blues
blues.18.7,0.5972791956246731,0.7,blues
blues.18.8,0.8215244487764622,0.9666666666666666,blues
blues.18.9,0.5643821774534225,0.6499999999999999,blues
blues.19.0,0.5374144761332348,0.4999999999999999,blues
blues.19.1,0.6651251563419069,0.7833333333333333,blues
blues.19.2,0.5374487676452961,0.7500000000000001,blues
blues.19.3,0.5274096801954573,0.7500000000000001,blues
blues.19.4,0.8327003469280772,1.6666666666666667,blues
blues.19.5,0.4606685896820001,1.1333333333333333,blues
blues.19.6,0.7698873256881795,1.5333333333333332,blues
blues.19.7,0.566429028710992,0.7666666666666667,blues
blues.19.8,0.7344918808838843,0.7,blues
blues.19.9,0.7248039829352861,1.3166666666666669,blues
blues.20.0,0.6282697969486837,1.0666666666666667,blues
blues.20.1,0.7909630014485967,1.2166666666666668,blues
blues.20.2,0.8330705491934507,1.7666666666666668,blues
blues.20.3,0.6629049993651213,1.4833333333333334,blues
blues.20.4,0.8566529264269607,1.4166666666666667,blues
blues.20.5,0.46689606403464307,1.6,blues
blues.20.6,1.1050714804059134,1.6666666666666665,blues
blues.20.7,0.7223837378277524,1.8333333333333335,blues
blues.20.8,0.6915191240165326,1.7833333333333337,blues
blues.20.9,0.7330015128647355,1.55,blues
blues.21.0,0.8171943474191297,0.8999999999999999,blues
blues.21.1,0.6855643914569413,0.6666666666666665,blues
blues.21.2,0.5875403033245368,1.1666666666666665,blues
blues.21.3,0.5162361992601192,-0.35000000000000003,blues
blues.21.4,0.5506108800969586,0.8666666666666666,blues
blues.21.5,0.4355658878273986,0.8166666666666667,blues
blues.21.6,0.5493669973656177,0.7333333333333334,blues
blues.21.7,0.56746527932207,0.4666666666666667,blues
blues.21.8,0.6120039056010789,0.9166666666666665,blues
blues.21.9,0.5487274622499274,0.9,blues
blues.22.0,0.5556126405093937,1.4666666666666666,blues
blues.22.1,0.46569778096591674,1.0,blues
blues.22.2,0.6444329940895563,1.0666666666666667,blues
blues.22.3,0.45727303712361467,1.0333333333333332,blues
blues.22.4,0.602374337812865,0.5,blues
blues.22.5,0.5304839414961258,0.35,blues
blues.22.6,0.5251542994628557,1.0666666666666667,blues
blues.22.7,0.46109305802153866,1.4333333333333331,blues
blues.22.8,0.7238913809671492,1.4333333333333331,blues
blues.22.9,0.47273152761105297,1.0333333333333332,blues
blues.23.0,1.0479608544797672,2.1,blues
blues.23.1,1.1349056576624648,2.716666666666667,blues
blues.23.2,1.0435736902012933,2.4333333333333336,blues
blues.23.3,0.8848268547409985,2.0166666666666666,blues
blues.23.4,1.061074170535555,2.7333333333333334,blues
blues.23.5,1.0153964597194207,2.9666666666666672,blues
blues.23.6,0.8474040797283201,1.7666666666666668,blues
blues.23.7,0.9800708501715109,2.1999999999999997,blues
blues.23.8,0.970113834364045,1.45,blues
blues.23.9,0.973828350675663,2.1,blues
blues.24.0,0.6128878217750798,0.55,blues
blues.24.1,0.5414722686403814,0.35,blues
blues.24.2,0.5785314645524688,0.1833333333333333,blues
blues.24.3,0.5755735013866027,0.6499999999999999,blues
blues.24.4,0.5903231540325798,1.2333333333333334,blues
blues.24.5,0.4908157547109133,0.9166666666666666,blues
blues.24.6,0.394481463661259,0.8,blues
blues.24.7,0.49866834509261176,1.0,blues
blues.24.8,0.5026442468224261,0.6666666666666666,blues
blues.24.9,0.5655416101763249,1.3666666666666667,blues
blues.25.0,0.6026911841031988,0.5499999999999999,blues
blues.25.1,0.553374747380756,0.6166666666666667,blues
blues.25.2,0.5178305884906323,0.6666666666666667,blues
blues.25.3,0.6882098028870709,0.6666666666666666,blues
blues.25.4,0.6464737246516857,0.7,blues
blues.25.5,0.7239602110335549,0.8333333333333334,blues
blues.25.6,0.5298324659617875,0.9,blues
blues.25.7,0.5483874169439913,0.5833333333333334,blues
blues.25.8,0.60660683495694,0.5166666666666667,blues
blues.25.9,0.815775779885954,0.3833333333333333,blues
blues.26.0,0.4679351640601218,1.0166666666666666,blues
blues.26.1,0.29478392119863805,0.8,blues
blues.26.2,0.5775662495990042,1.15,blues
blues.26.3,0.35898626321832217,1.2333333333333334,blues
blues.26.4,0.4458714823823217,1.5,blues
blues.26.5,0.4210388766336603,1.65,blues
blues.26.6,0.5330509351715973,1.5500000000000003,blues
blues.26.7,0.5068813584340757,1.4499999999999997,blues
blues.26.8,0.5583023623905025,0.9833333333333334,blues
blues.26.9,0.5973200220454308,0.9666666666666666,blues
blues.30.0,0.7706393774521645,0.55,blues
blues.30.1,0.6815333583553643,0.7833333333333332,blues
blues.30.2,0.7028724556860961,0.9000000000000002,blues
blues.30.3,0.6236409996714778,0.5166666666666666,blues
blues.30.4,0.7312569630651576,1.2166666666666668,blues
blues.30.5,0.6004818871434431,0.7,blues
blues.30.6,0.6542313843449183,0.6833333333333333,blues
blues.30.7,0.6081279305962137,0.9333333333333333,blues
blues.30.8,0.5921907110440403,0.6500000000000001,blues
blues.30.9,0.8235663632035839,1.1833333333333333,blues
blues.31.0,0.7987809107992456,0.6,blues
blues.31.1,0.6779676622399936,0.31666666666666665,blues
blues.31.2,0.7027742027202148,0.9833333333333332,blues
blues.31.3,0.6139996005022716,0.6499999999999999,blues
blues.31.4,0.6220436324710452,0.5666666666666667,blues
blues.31.5,0.6893148867471696,0.4833333333333332,blues
blues.31.6,0.4743155183229287,0.5833333333333333,blues
blues.31.7,0.9159832526725333,0.7833333333333332,blues
blues.31.8,0.8840847126891127,0.5833333333333333,blues
blues.31.9,0.7581272986217709,0.9166666666666665,blues
blues.32.0,0.8485503334506127,1.0666666666666667,blues
blues.32.1,1.0570549865362846,1.616666666666667,blues
blues.32.2,0.7696403877705373,1.2,blues
blues.32.3,0.7481285787608151,1.4833333333333334,blues
blues.32.4,0.5905402898974237,1.8666666666666667,blues
blues.32.5,0.7243215024973653,1.2666666666666668,blues
blues.32.6,0.580196270127874,0.5,blues
blues.32.7,0.7577866911101224,1.5166666666666668,blues
blues.32.8,0.6827226423855924,1.5166666666666668,blues
blues.32.9,0.6558822319391018,1.716666666666667,blues
blues.33.0,0.6598399506233383,1.0333333333333332,blues
blues.33.1,0.6989203272281185,1.65,blues
blues.33.2,0.6245498072469066,0.75,blues
blues.33.3,0.6561126104325203,1.45,blues
blues.33.4,0.7629346303064862,1.5000000000000002,blues
blues.33.5,0.6712192611487211,1.0999999999999999,blues
blues.33.6,0.5895402666258954,1.3166666666666667,blues
blues.33.7,0.6982889512753021,1.4,blues
blues.33.8,0.7761018574240113,1.2666666666666666,blues
blues.33.9,0.6561417325065146,1.1166666666666667,blues
blues.34.0,0.5848865360877331,1.3166666666666664,blues
blues.34.1,0.6924067604105817,1.0166666666666666,blues
blues.34.2,1.0120834884230165,1.8,blues
blues.34.3,0.81228248633175,1.6666666666666667,blues
blues.34.4,0.6319354766721333,1.383333333333333,blues
blues.34.5,0.893757412170771,2.2,blues
blues.34.6,0.5631863127592355,2.0166666666666666,blues
blues.34.7,0.6325040024970237,2.066666666666667,blues
blues.34.8,0.7003178437193868,1.6500000000000001,blues
blues.34.9,0.6792478620291373,1.1333333333333333,blues
blues.37.0,0.7551759659030228,1.5166666666666666,blues
blues.37.1,0.4912551211294481,0.9833333333333334,blues
blues.37.2,0.5895875208362904,1.5166666666666668,blues
blues.37.3,0.47753004212280153,0.9333333333333333,blues
blues.37.4,0.6291357417067085,1.4000000000000001,blues
blues.37.5,0.43660257354354626,0.8833333333333333,blues
blues.37.6,0.6275426534331902,1.2333333333333334,blues
blues.37.7,0.622026499217456,1.5,blues
blues.37.8,0.5140853699114053,1.6833333333333336,blues
blues.37.9,0.7440567787714184,1.5,blues
blues.38.0,0.747951281163471,0.8833333333333333,blues
blues.38.1,0.5620489857840179,1.1833333333333333,blues
blues.38.2,0.5705064951243479,0.5166666666666666,blues
blues.38.3,0.6778016930970394,1.0500000000000003,blues
blues.38.4,0.600636518871751,0.6499999999999999,blues
blues.38.5,0.581995639149026,0.04999999999999982,blues
blues.38.6,0.7752173246799386,0.7666666666666667,blues
blues.38.7,0.6070535073355074,0.9,blues
blues.38.8,0.5441751680536857,0.8500000000000001,blues
blues.38.9,0.5673390295284535,1.2166666666666668,blues
blues.39.0,1.1984666978899954,1.3833333333333333,blues
blues.39.1,0.9825296851815787,1.2500000000000002,blues
blues.39.2,0.8285282137045324,0.9333333333333332,blues
blues.39.3,0.9410223413736967,1.1500000000000001,blues
blues.39.4,0.7476938075786232,1.2166666666666666,blues
blues.39.5,0.6150697768463083,1.2833333333333334,blues
blues.39.6,0.7153750213315974,1.1166666666666667,blues
blues.39.7,0.7324387575123924,1.0166666666666668,blues
blues.39.8,0.6301927877584889,1.2666666666666666,blues
blues.39.9,0.6960823878191602,1.9000000000000004,blues
blues.41.0,0.6758287110631586,1.6500000000000004,blues
blues.41.1,0.7568350463748224,1.35,blues
blues.41.2,0.5416643400727428,1.0666666666666667,blues
blues.41.3,0.6141486315680768,1.5,blues
blues.41.4,0.6036729769447049,1.5,blues
blues.41.5,0.6164476618304944,0.8833333333333333,blues
blues.41.6,0.6254403692624999,1.6333333333333333,blues
blues.41.7,0.6209932749335376,1.0166666666666666,blues
blues.41.8,0.7364702387601271,1.4833333333333332,blues
blues.41.9,0.6468776443581302,1.4000000000000001,blues
blues.42.0,0.7142986920044647,2.1666666666666674,blues
blues.42.1,0.48270526218344156,0.8,blues
blues.42.2,0.512746449115852,1.3833333333333333,blues
blues.42.3,0.4621223480490784,0.7166666666666666,blues
blues.42.4,0.5531007118222492,1.2333333333333334,blues
blues.42.5,0.48117305846135944,1.3,blues
blues.42.6,0.4055190872179225,1.9,blues
blues.42.7,0.5731039670168915,0.9666666666666667,blues
blues.42.8,0.5332989887899713,2.166666666666667,blues
blues.42.9,0.6120628609605179,2.0,blues
blues.44.0,0.45758083327029403,0.8499999999999999,blues
blues.44.1,0.5361693005143464,0.44999999999999996,blues
blues.44.2,0.7302029235728075,0.33333333333333337,blues
blues.44.3,0.6023206824333469,0.2499999999999999,blues
blues.44.4,0.6456127684504838,0.95,blues
blues.44.5,0.609410986794985,-0.016666666666666774,blues
blues.44.6,0.40938855452074413,0.09999999999999998,blues
blues.44.7,0.5270172181210738,0.7,blues
blues.44.8,0.5360199850733014,0.6833333333333333,blues
blues.44.9,0.530621461142911,0.9166666666666669,blues
blues.45.0,0.4095367165755618,1.4333333333333333,blues
blues.45.1,0.36081302331665427,1.2166666666666666,blues
blues.45.2,0.4648755624327881,1.0999999999999999,blues
blues.45.3,0.450545374914626,1.2333333333333336,blues
blues.45.4,0.5949240067320571,0.8500000000000001,blues
blues.45.5,0.45206264758461473,0.1999999999999999,blues
blues.45.6,0.5058656242584387,0.7499999999999998,blues
blues.45.7,0.5516479913129508,1.0833333333333335,blues
blues.45.8,0.6614439981354717,0.55,blues
blues.45.9,0.6325682772354131,0.9833333333333334,blues
blues.46.0,0.22636297616932854,1.4833333333333334,blues
blues.46.1,0.5414576529022308,0.5333333333333334,blues
blues.46.2,0.5163650864718272,0.9166666666666665,blues
blues.46.3,0.6151729264419407,0.7333333333333332,blues
blues.46.4,0.6064093484527174,0.9166666666666667,blues
blues.46.5,0.45423180351676096,0.4166666666666666,blues
blues.46.6,0.5848796174026488,1.2666666666666666,blues
blues.46.7,0.4980139644854206,0.4666666666666666,blues
blues.46.8,0.48603642974790834,0.9833333333333334,blues
blues.46.9,0.6083195060691187,0.9833333333333333,blues
blues.47.0,0.877087248140702,0.9166666666666667,blues
blues.47.1,0.9587862360393866,0.8333333333333333,blues
blues.47.2,0.898109294745648,1.2333333333333334,blues
blues.47.3,0.8189142602932006,1.0833333333333333,blues
blues.47.4,0.628073574209743,1.0666666666666667,blues
blues.47.5,0.8352137931767403,1.8166666666666669,blues
blues.47.6,0.9154151025703202,1.9333333333333336,blues
blues.47.7,0.7562699166348278,1.2500000000000002,blues
blues.47.8,0.7678111893287207,0.8333333333333333,blues
blues.47.9,0.5773679845139077,1.2833333333333334,blues
blues.49.0,0.8449116733811617,1.55,blues
blues.49.1,0.8544408326179664,1.7333333333333332,blues
blues.49.2,0.8834606727987757,1.4666666666666666,blues
blues.49.3,0.6699503448455194,1.7666666666666668,blues
blues.49.4,0.6850685210329526,1.616666666666667,blues
blues.49.5,0.8965211250961334,1.6000000000000003,blues
blues.49.6,0.871128373290662,1.6833333333333336,blues
blues.49.7,0.6566004255092478,1.4833333333333334,blues
blues.49.8,0.9093614328743892,1.2666666666666668,blues
blues.49.9,0.5893925541384767,1.2833333333333332,blues
blues.50.0,1.0728948768664341,1.7666666666666668,blues
blues.50.1,0.9030713487399817,0.9500000000000001,blues
blues.50.2,0.6772515912396597,1.0166666666666666,blues
blues.50.3,0.8138340685006533,1.35,blues
blues.50.4,1.1031316436522567,1.1833333333333333,blues
blues.50.5,0.9642595207087323,1.2000000000000002,blues
blues.50.6,1.061358954271417,1.7,blues
blues.50.7,0.9445408197088352,1.6,blues
blues.50.8,0.8549876786539945,1.0166666666666666,blues
blues.50.9,1.0696265408964487,1.9500000000000002,blues
blues.52.0,0.6189584336947,0.5833333333333334,blues
blues.52.1,0.6943034103570113,0.7000000000000002,blues
blues.52.2,0.7622419270615235,1.0,blues
blues.52.3,0.8281996092168662,0.8,blues
blues.52.4,0.7407554676183195,1.3833333333333333,blues
blues.52.5,0.9331049570151565,1.1166666666666667,blues
blues.52.6,0.6960585475496858,0.7000000000000002,blues
blues.52.7,0.7329397891313092,0.19999999999999996,blues
blues.52.8,0.7974807361371792,1.3166666666666667,blues
blues.52.9,0.9055408188952448,1.6666666666666667,blues
blues.53.0,0.47130934056835183,1.2666666666666668,blues
blues.53.1,0.4119171793944704,0.8333333333333335,blues
blues.53.2,0.4770297819165328,1.1,blues
blues.53.3,0.6670391792510871,0.7333333333333332,blues
blues.53.4,0.4179466452598092,1.15,blues
blues.53.5,0.41296148558947493,1.5000000000000002,blues
blues.53.6,0.5894382497574157,1.55,blues
blues.53.7,0.46084374731675626,1.6833333333333336,blues
blues.53.8,0.49832230960609614,1.7833333333333334,blues
blues.53.9,0.6083687572695008,0.95,blues
blues.54.0,0.8160013348728987,1.1833333333333333,blues
blues.54.1,0.9309847860185929,1.1166666666666667,blues
blues.54.2,0.8585402306418625,0.7166666666666668,blues
blues.54.3,0.9336289540918424,1.7333333333333334,blues
blues.54.4,0.831078673050341,1.5333333333333337,blues
blues.54.5,0.9551320550643996,1.1500000000000001,blues
blues.54.6,1.0132575946925428,0.8166666666666667,blues
blues.54.7,0.9714890072454112,1.6,blues
blues.54.8,0.7781380445043975,0.8166666666666667,blues
blues.54.9,0.8563362221125179,1.2333333333333334,blues
blues.55.0,0.7971871160505452,1.1500000000000001,blues
blues.55.1,0.6069673808314963,0.8333333333333333,blues
blues.55.2,0.6221166872114132,0.6333333333333333,blues
blues.55.3,0.5640004575031384,0.8166666666666665,blues
blues.55.4,0.5933675305784485,1.7,blues
blues.55.5,0.5758635142980202,1.633333333333333,blues
blues.55.6,0.5077749771955682,0.95,blues
blues.55.7,0.5801342832635552,0.8,blues
blues.55.8,0.6827018282979135,1.8,blues
blues.55.9,0.4778385798791155,1.6500000000000001,blues
blues.56.0,0.609257069444175,1.366666666666667,blues
blues.56.1,0.6662132467728238,1.766666666666667,blues
blues.56.2,0.5938947709151534,1.8666666666666667,blues
blues.56.3,0.6645000031295407,2.033333333333333,blues
blues.56.4,0.7993707470461409,2.3833333333333333,blues
blues.56.5,0.5502006457384735,1.4833333333333332,blues
blues.56.6,0.5700884790035772,2.45,blues
blues.56.7,0.5921478503839928,2.316666666666667,blues
blues.56.8,0.5473309117405033,1.4,blues
blues.56.9,0.638407310327722,1.8166666666666669,blues
blues.58.0,0.6509628004545863,0.9833333333333335,blues
blues.58.1,0.6791476112562682,1.4666666666666666,blues
blues.58.2,0.6434959691995721,1.8499999999999999,blues
blues.58.3,0.6927053006898111,1.0,blues
blues.58.4,0.621334993198436,0.48333333333333334,blues
blues.58.5,0.5328197954925453,1.2833333333333334,blues
blues.58.6,0.6223640682532282,0.8833333333333331,blues
blues.58.7,0.6456214972685902,0.4666666666666667,blues
blues.58.8,0.6843228722556464,1.466666666666667,blues
blues.58.9,0.5050540528361303,0.8500000000000002,blues
blues.59.0,0.5234090252580842,0.2833333333333333,blues
blues.59.1,0.5254713915685081,0.8166666666666668,blues
blues.59.2,0.7402174187234569,0.43333333333333335,blues
blues.59.3,0.5245819218655584,0.1499999999999999,blues
blues.59.4,0.6018616130048293,0.7000000000000001,blues
blues.59.5,0.6567681454507405,0.033333333333333326,blues
blues.59.6,0.6055813881504182,1.0333333333333334,blues
blues.59.7,0.6797851150489156,0.7333333333333333,blues
blues.59.8,0.4359501148938639,1.1,blues
blues.59.9,0.49356458571339484,0.44999999999999996,blues
blues.60.0,0.686198056020978,1.3333333333333333,blues
blues.60.1,0.5837430633127354,1.3666666666666667,blues
blues.60.2,0.7212236959166926,2.0333333333333337,blues
blues.60.3,0.8698114794154916,1.5833333333333335,blues
blues.60.4,0.6369567425920493,1.6500000000000001,blues
blues.60.5,0.878676645572771,2.3500000000000005,blues
blues.60.6,0.8452832792933601,0.9333333333333333,blues
blues.60.7,0.9004533420877618,1.2999999999999998,blues
blues.60.8,0.6531302076199996,1.7666666666666666,blues
blues.60.9,0.8604973905278283,1.7666666666666666,blues
blues.61.0,0.44059969267890314,0.5833333333333333,blues
blues.61.1,0.3963320630439193,0.9833333333333332,blues
blues.61.2,0.6063259448052801,0.9833333333333334,blues
blues.61.3,0.6000314727865745,1.2166666666666666,blues
blues.61.4,0.5383035436474579,0.9833333333333333,blues
blues.61.5,0.561629175350782,2.066666666666667,blues
blues.61.6,0.4737840025631063,0.7666666666666666,blues
blues.61.7,0.7420288447820531,1.3166666666666667,blues
blues.61.8,0.5753023754191028,1.2833333333333332,blues
blues.61.9,0.570589066065752,1.3166666666666669,blues
blues.62.0,0.741517003690519,1.3833333333333333,blues
blues.62.1,0.8130567437250699,1.9666666666666663,blues
blues.62.2,0.7627929067526422,2.1166666666666667,blues
blues.62.3,0.7284199571640577,2.0166666666666666,blues
blues.62.4,0.7845778875560192,1.4,blues
blues.62.5,0.6942782044389436,1.55,blues
blues.62.6,0.7982080971532493,1.6,blues
blues.62.7,0.6416312625963501,1.2666666666666666,blues
blues.62.8,0.5826366742889776,1.0833333333333335,blues
blues.62.9,0.7251816993614915,1.5833333333333337,blues
blues.63.0,0.8332771135431929,1.8,blues
blues.63.1,0.8164359547158784,1.6500000000000001,blues
blues.63.2,0.672244007718364,1.6833333333333336,blues
blues.63.3,0.7066753154417714,1.5666666666666667,blues
blues.63.4,0.5722530340992804,2.0,blues
blues.63.5,0.5939839692454179,1.45,blues
blues.63.6,0.49519705261076097,1.6333333333333333,blues
blues.63.7,0.6297432902192145,1.3000000000000003,blues
blues.63.8,0.582086752774559,1.4166666666666665,blues
blues.63.9,0.68921026309196,1.7333333333333334,blues
blues.64.0,0.9992691012576286,1.5,blues
blues.64.1,0.8110025703034318,1.2166666666666666,blues
blues.64.2,0.8650531294861523,0.9833333333333334,blues
blues.64.3,0.8962887834955724,1.5,blues
blues.64.4,1.014302621893248,1.7333333333333334,blues
blues.64.5,0.9675726648955463,1.5833333333333335,blues
blues.64.6,0.9774386928228649,1.7999999999999998,blues
blues.64.7,0.9200768261611343,1.6833333333333336,blues
blues.64.8,0.9453824313260555,1.9333333333333336,blues
blues.64.9,1.0337367085232856,1.8666666666666667,blues
blues.66.0,0.7090123175236936,1.2166666666666668,blues
blues.66.1,0.7119377063951382,0.8833333333333335,blues
blues.66.2,0.7683970929062338,1.2333333333333334,blues
blues.66.3,0.6093776962735815,0.7833333333333332,blues
blues.66.4,0.8129842966684921,1.5333333333333334,blues
blues.66.5,0.6886912000569009,1.9166666666666667,blues
blues.66.6,0.6447887939753496,0.6833333333333333,blues
blues.66.7,0.6031172698287104,0.9833333333333334,blues
blues.66.8,0.6770550011838571,1.35,blues
blues.66.9,0.7708033480495782,1.1833333333333336,blues
blues.67.0,0.8183930935907963,1.8666666666666671,blues
blues.67.1,0.820963377053223,1.7000000000000002,blues
blues.67.2,0.9321420014251395,1.6833333333333336,blues
blues.67.3,0.7531034434078245,1.1166666666666667,blues
blues.67.4,0.8341949667063636,1.9,blues
blues.67.5,0.8401362476547006,1.6333333333333335,blues
blues.67.6,0.8176329545900446,1.6833333333333336,blues
blues.67.7,0.8603162011307521,1.1,blues
blues.67.8,0.7753467934261213,1.5000000000000004,blues
